"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
2.17317,6.973428,"Terminalia leiocarpa",2453253428,"Zalime","BEN",NA,2019,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
1.399644,7.197444,"Terminalia leiocarpa",2237550791,"Amou-Mono","TGO",NA,2016,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
-5.133333,8.216667,"Terminalia leiocarpa",3443616781,"Katiola","CIV",NA,1996,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_NONE"
1.744284,7.86533,"Terminalia leiocarpa",1424746473,"Savalou","BEN",NA,2001,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
3.10257,10.64,"Terminalia leiocarpa",1424751835,"Forêt des trois rivières","BEN",NA,2006,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
1.665233,7.64705,"Terminalia leiocarpa",1424745338,"Savalou","BEN",NA,2001,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
3.02535,10.667845,"Terminalia leiocarpa",1424751923,"Forêt des trois rivières","BEN",NA,2006,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
3.471179,10.607915,"Terminalia leiocarpa",1424752106,"Forêt des trois rivières","BEN",NA,2006,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
3.302548,10.511236,"Terminalia leiocarpa",1424752145,"Forêt des trois rivières","BEN",NA,2006,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
1.539942,9.243841,"Terminalia leiocarpa",1424736821,"Bassila","BEN",NA,2001,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
1.439838,9.70722,"Terminalia leiocarpa",1424737731,"Ouaké","BEN",NA,2001,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
3.242554,11.133904,"Terminalia leiocarpa",1424751454,"Djona","BEN",NA,2006,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
3.317312,11.44,"Terminalia leiocarpa",1424751491,"Malanville","BEN",NA,2006,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
2.279998,6.717009,"Terminalia leiocarpa",1424747068,"Zè","BEN",NA,2000,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2.512526,10.903203,"Terminalia leiocarpa",1424739691,"Gogounou","BEN",NA,2001,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
1.532161,9.843325,"Terminalia leiocarpa",1424736115,"Copargo","BEN",NA,2001,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
1.685314,7.645821,"Terminalia leiocarpa",1424745940,"Savalou","BEN",NA,2001,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2.131502,9.529682,"Terminalia leiocarpa",1424752524,"Djougou","BEN",NA,2006,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
3.7,10.9333,"Terminalia leiocarpa",1563354653,"Segbana","BEN",NA,2014,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
3.381667,10.29,"Terminalia leiocarpa",1563354654,"Kalale","BEN",NA,2014,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
2.6189,10.789,"Terminalia leiocarpa",1563354672,"Gogounou","BEN",NA,2014,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84"
2.240698,7.969707,"Terminalia leiocarpa",1563354660,"Glazoue","BEN",NA,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.6833,6.7,"Terminalia leiocarpa",1563354652,"Ouedeme","BEN",NA,2015,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
3.1833,12.0666,"Terminalia leiocarpa",1563354632,"Karimama","BEN",NA,2011,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84"
3.3833,11.8666,"Terminalia leiocarpa",1563354639,"Malanville","BEN",NA,2011,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84"
2.883411,12.188281,"Terminalia leiocarpa",1563354612,"Karimama","BEN",NA,2011,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84"
1.865947,7.105365,"Terminalia leiocarpa",1563354635,"Lema","BEN",NA,2013,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
0.993908,11.034887,"Terminalia leiocarpa",1563354657,"Porga7","BEN",NA,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.499084,9.286169,"Terminalia leiocarpa",1563354608,"Nioro","BEN",NA,2008,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
2.148891,7.001221,"Terminalia leiocarpa",1563354581,"Koto Ayivedji","BEN",NA,2009,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.02597,10.630223,"Terminalia leiocarpa",1563354580,"Nodi","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
0.981848,10.818384,"Terminalia leiocarpa",1563354607,"Koussega","BEN",NA,2007,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.303802,10.4495,"Terminalia leiocarpa",1563354595,"Wansokou","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
3.221718,11.921546,"Terminalia leiocarpa",1563354603,"Karimama","BEN",NA,2008,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84"
1.021275,10.409329,"Terminalia leiocarpa",1563354569,"Koubegou","BEN",NA,2007,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.15,10.8166,"Terminalia leiocarpa",1563354601,"Dassari","BEN",NA,2007,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
1.25,10.8166,"Terminalia leiocarpa",1563354579,"Tiou","BEN",NA,2007,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84"
2.4,9.0333,"Terminalia leiocarpa",1563354490,"Alafiarou","BEN",NA,2004,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84"
2.239333,8.563887,"Terminalia leiocarpa",1563354471,"ldadjo","BEN",NA,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
2.8459,11.6681,"Terminalia leiocarpa",1306541141,"Biosphere Reserve of W","BEN",NA,2014,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;TAXON_MATCH_FUZZY"
1.2,6.5,"Terminalia leiocarpa",2517336910,"km 41 Lomé - Nuatja.","TGO",NA,1971,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-8.45,13.55,"Terminalia leiocarpa",2517514576,"Benbougou.","MLI",NA,1978,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
34.566667,8.133333,"Terminalia leiocarpa",2515986438,"Gambele, around air field.","ETH",NA,1976,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
25.366667,5.366667,"Terminalia leiocarpa",1257633288,"Zemio/Kitessa","CAF",NA,1995,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
2.233333,10.15,"Terminalia leiocarpa",1438482466,"Péhunco","BEN",NA,2001,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2.683333,6.966667,"Terminalia leiocarpa",1438482343,"Pobè","BEN",NA,1989,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2.690326,6.75727,"Terminalia leiocarpa",1438483342,"Sakété","BEN",NA,1998,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
2.6375,6.995278,"Terminalia leiocarpa",1438483325,"Pobè","BEN",NA,1998,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
34.293308,7.921789,"Terminalia leiocarpa",1947452994,"","ETH",NA,1988,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
15.366667,11.45,"Terminalia leiocarpa",2515957268,"82 km au S. de N'Djamena, près du village Bougoumen.","TCD",NA,1984,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-3.666667,9.583333,"Terminalia leiocarpa",2515695299,"Bouna National Park, Téhini.","CIV",NA,1964,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
4.95,9.183333,"Terminalia leiocarpa",2517750607,"10-20km stroomafwaarts van Jebba.","NGA",NA,1960,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1.65,7.816667,"Terminalia leiocarpa",2515786991,"Kokoro (Tchetti)","BEN",NA,2001,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
10.5,9.833333,"Terminalia leiocarpa",2515995028,"Yankari Game Reserve.","NGA",NA,1972,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
13.233333,9.533333,"Terminalia leiocarpa",2515697691,"c. 20 km NW. of Garoua, road to Demsa.","CMR",NA,1964,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-10.45,13.183333,"Terminalia leiocarpa",2517539643,"2 km SW of Manantali, Arrondisement de Bamafélé, Cercle de Bafoulabé, Région de Kayes.","MLI",NA,1999,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
3.666667,8.8,"Terminalia leiocarpa",2517749583,"46km N. of Ago Are on road to Igboho.","NGA",NA,1977,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-13.683333,13.433333,"Terminalia leiocarpa",2515932553,"Gouloumbou, Makabé maledi.","SEN",NA,1991,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
6.15,9.816667,"Terminalia leiocarpa",2515976254,"2km N. of Zungeru.","NGA",NA,1977,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
11.266667,5.666667,"Terminalia leiocarpa",2517540724,"pied de la colline Mba Dyek (50km SO Kimi) (80km SSO Banyo) feuille IGN 1/200.000 Banyo.","CMR",NA,1967,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
14.516667,8.333333,"Terminalia leiocarpa",2515980816,"camp of Rhinoceros.","CMR",NA,1974,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-1.083333,11.666667,"Terminalia leiocarpa",2515780407,"Kira (Nanga).","BFA",NA,1992,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1.3,8.8,"Terminalia leiocarpa",1898347618,"Bord du Mono à Gbonendji Sada","TGO",6.4,1987,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY"
0.8,9.4,"Terminalia leiocarpa",1898347551,"Baga","TGO",6.4,1987,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY"
1.3,9.8,"Terminalia leiocarpa",1898347572,"Landa","TGO",6.4,1987,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY"
1,9.7,"Terminalia leiocarpa",1898347581,"Bord de route près d'Aloum","TGO",6.4,1984,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY"
8.8754,11.7014,"Terminalia leiocarpa",1260438441,"Wudil District: Approximately 50 km SE of the city of Kano, northern Nigeria.","NGA",NA,1987,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
0.632711,6.940901,"Terminalia leiocarpa",2275102060,"","TGO",NA,2017,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY"
-16.483333,13.783333,"Terminalia leiocarpa",1839859375,"environs de Soukouta","SEN",NA,2013,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-12.9235,12.3713,"Terminalia leiocarpa",3476793360,"","GIN",NA,1979,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE"
-9.7233,10.8086,"Terminalia leiocarpa",3476794356,"","GIN",NA,1967,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE"
-9.3056,10.3849,"Terminalia leiocarpa",3476827360,"","GIN",NA,1967,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE"
25.838611,4.438055,"Terminalia leiocarpa",1840225845,"Tukpwo","COD",NA,1953,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
1.798983,7.804532,"Terminalia leiocarpa",2989668543,"","BEN",NA,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
1.634917,8.662184,"Terminalia leiocarpa",2989669624,"","BEN",NA,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
-1.29804,12.39087,"Terminalia leiocarpa",1305363023,"","BFA",NA,2015,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES"
-14.45,13.966,"Terminalia leiocarpa",47722189,"Forêt classée de Malem Niani, Savane arbustive à arboré sur sol latéritique et gravillonnaire, argileux par endroit","SEN",NA,1993,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-13.066,13.283,"Terminalia leiocarpa",47722468,"Parc National du Niokolo Koba. Carrefour de la Fourche. Plateau with grassland.","SEN",NA,1993,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-12.716,13.083,"Terminalia leiocarpa",47722466,"Parc National du Niokolo Koba. Vicinity of Niokolo Koba camp site.","SEN",NA,1993,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-12.316,12.366,"Terminalia leiocarpa",47722018,"Dindéfello. Savanna. Rocky soil.","SEN",NA,1993,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-8.14167,11.125,"Terminalia leiocarpa",437984125,"","MLI",NA,1970,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_FUZZY"
-1.91667,16.88333,"Terminalia leiocarpa",436985853,"Gourma-Rharous","MLI",NA,1970,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_FUZZY"
2.363165,8.991742,"Terminalia leiocarpa",1269502439,"Wari-maro","BEN",NA,2015,"HUMAN_OBSERVATION","GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;TAXON_MATCH_FUZZY"
1.971651,7.627712,"Terminalia leiocarpa",3821074405,"Savalou","BEN",NA,2020,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
1.717216,8.139785,"Terminalia leiocarpa",3821074761,"Savalou","BEN",NA,2020,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
2.879767,9.735483,"Terminalia leiocarpa",3461080301,"Sontou","BEN",NA,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.375917,10.482033,"Terminalia leiocarpa",3461080323,"Toucountouna","BEN",NA,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.387283,9.659767,"Terminalia leiocarpa",3461080348,"Ouak�","BEN",NA,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1.900617,6.9109,"Terminalia leiocarpa",3461080379,"Lalo","BEN",NA,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
34.76667,10.33333,"Terminalia leiocarpa",1052072073,"Wollega Region: c. 60 km north of Asosa along track towards Gizen, near the village of Mengi","ETH",NA,1998,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-0.96667,15.35,"Terminalia leiocarpa",436985854,"Ndaki","MLI",NA,1970,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_FUZZY"
-4.836,7.850083,"Terminalia leiocarpa",1831401711,"Forêt classée de la Mafa","CIV",NA,2015,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_NONE"
-4.63167,7.4825,"Terminalia leiocarpa",1831401939,"Forêt classée de Soungourou","CIV",NA,2015,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_NONE"
1.192963,9.246067,"Terminalia leiocarpa",2237825540,"Lédjo -Kadara","TGO",3,2016,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY"
1.694424,6.909281,"Terminalia leiocarpa",1291842599,"Mono/Kouffo, Djakotomé","BEN",NA,1984,"HUMAN_OBSERVATION","RECORDED_DATE_INVALID;GEODETIC_DATUM_ASSUMED_WGS84"
11.487064,7.367307,"Terminalia leiocarpa",3999608423,"Gashaka -Gumtina National Park","NGA",NA,2020,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE;MULTIMEDIA_DATE_INVALID"
3.650075,7.11653,"Terminalia leiocarpa",3999609308,"Gaa Sidike Wonnije","NGA",NA,2020,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE;MULTIMEDIA_DATE_INVALID"
2.8901,6.4183,"Terminalia leiocarpa",3460378332,"Badagry road secondary growth","NGA",NA,2009,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE;MULTIMEDIA_DATE_INVALID"
3.947778,10.325278,"Terminalia leiocarpa",3808440262,"Borgu game reserve","NGA",NA,2011,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE;MULTIMEDIA_DATE_INVALID"
11.615761,7.542443,"Terminalia leiocarpa",3808443008,"Chabbal Hendu GGNP","NGA",NA,2012,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE;MULTIMEDIA_DATE_INVALID"
1.994017,11.6812,"Terminalia leiocarpa",3046046577,"W National Park, 7 km from Kondjo, Dept. Tansarga, bas fonds du Kortiagou","BFA",NA,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
2.12345,11.672217,"Terminalia leiocarpa",3046039574,"W National Park, Dept. Tansarga, Kondio","BFA",NA,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1.451917,11.573083,"Terminalia leiocarpa",3046039580,"Arly NAtional Park, Along Arli river","BFA",NA,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
0.15,14.65,"Terminalia leiocarpa",3046039763,"Takabangou","BFA",NA,1999,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-1.300617,11.207233,"Terminalia leiocarpa",3046043587,"W National Park, Nazinga river","BFA",NA,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_NEGATED_LONGITUDE;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-1.177433,11.438617,"Terminalia leiocarpa",3046043588,"W National Park, Nazinga river","BFA",NA,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1.663267,12.3216,"Terminalia leiocarpa",3046044579,"W National Park, Boudieri","BFA",NA,2008,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-3.266667,10.083333,"Terminalia leiocarpa",3046044751,"Piste Navielgan - Dankoblé, hinter der Brücke","BFA",NA,1997,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
1.8,12.15,"Terminalia leiocarpa",3046047746,"Piste Diapaga - Tansarga km 4","BFA",NA,1990,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
-1.066667,12.033333,"Terminalia leiocarpa",3046047747,"Ouagadougou, Forêt classée, nahe der barrage (Stausee)","BFA",NA,1989,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_FUZZY;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
