"lon","lat","species","gbifID","locality","countryCode","coordinateUncertaintyInMeters","year","basisOfRecord","issue"
138.83,-35.32,"Eucalyptus leucoxylon",2829909500,"10 km SW Strathalbyn towards Victor Harbour","AUS",1000,1975,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
141.12,-35.42,"Eucalyptus leucoxylon",2828269355,"17.7 km S of Murrayville - Pinaroo road on track to soak, 3 km W of Murrayville","AUS",1000,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
141.8167,-36.4208,"Eucalyptus leucoxylon",2828807746,"Campground 2.6 km off Kiata Road (8.6 km south of Kiata), Little Desert National Park.","AUS",50,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
138.03305,-32.82916,"Eucalyptus leucoxylon",1258845222,"South australia. Region 5: flinders ranges. Mt. Remarkable national park. 14 Km. From melrose","AUS",NA,1982,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION"
138.54716,-33.38132,"Eucalyptus leucoxylon",1085460589,"","AUS",50,1992,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
139.92638,-36.9953,"Eucalyptus leucoxylon",1085573205,"","AUS",50,1991,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
138.77109,-35.50932,"Eucalyptus leucoxylon",1454383089,"1586 (HA)","AUS",50,2013,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
141.4464,-38.2377,"Eucalyptus leucoxylon",3130373927,"","AUS",5,2013,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.3541,-36.4979,"Eucalyptus leucoxylon",1645751572,"","AUS",10,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.6455,-37.4822,"Eucalyptus leucoxylon",1640965788,"","AUS",50,2006,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
114.973489,-29.251647,"Eucalyptus leucoxylon",3912127749,"","AUS",4,2022,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.118,-35.8316,"Eucalyptus leucoxylon",1640875693,"","AUS",50,1986,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
145.7611,-36.8457,"Eucalyptus leucoxylon",3129845959,"","AUS",1,2017,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.2709,-37.713,"Eucalyptus leucoxylon",3130460745,"","AUS",1.5,2008,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.358,-36.5207,"Eucalyptus leucoxylon",1645699679,"","AUS",10,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.9008,-37.4916,"Eucalyptus leucoxylon",4032914982,"","AUS",125,2016,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.3941,-37.1331,"Eucalyptus leucoxylon",3129701779,"","AUS",10,2014,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
139.886706,-36.1429,"Eucalyptus leucoxylon",2423556573,"","AUS",NA,2019,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
115.325654,-28.664872,"Eucalyptus leucoxylon",1632929738,"Moore Rd, Tenindewa WA 6632, Australia","AUS",500,2010,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
140.542375,-35.961342,"Eucalyptus leucoxylon",2423544849,"","AUS",NA,2019,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
173.774167,-41.054167,"Eucalyptus leucoxylon",2028458889,"","NZL",NA,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
145.7,-36.2,"Eucalyptus leucoxylon",3909520239,"","AUS",NA,2022,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
138.353105,-33.276182,"Eucalyptus leucoxylon",3355072814,"","AUS",8,2021,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
149.932223,-36.863017,"Eucalyptus leucoxylon",3343981245,"","AUS",8,2021,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
-120.659237,35.301747,"Eucalyptus leucoxylon",2270234779,"Cal Poly Campus","USA",700,2005,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY"
170.392638,-45.904567,"Eucalyptus leucoxylon",4054892345,"","NZL",5,2021,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
145.461,-38.08,"Eucalyptus leucoxylon",3949148091,"","AUS",152,2020,"HUMAN_OBSERVATION","COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
142.54,-38.389,"Eucalyptus leucoxylon",3949314105,"","AUS",97,2021,"HUMAN_OBSERVATION","COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
140.1523,35.1623,"Eucalyptus leucoxylon",3407028621,"","JPN",NA,1959,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE"
150.601295,-34.223682,"Eucalyptus leucoxylon",3365320822,"locality withheld","AUS",100,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
-117.17,33.46306,"Eucalyptus leucoxylon",2382633274,"Ca. 1/4 mile northwest entrance gate to Santa Magarita (SDSU) Field Station, just south of trail leading along northwesterly border of Station.","USA",NA,1998,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_INSTITUTION"
103.48,29.6,"Eucalyptus leucoxylon",4044962092,"","CHN",NA,1963,"PRESERVED_SPECIMEN","COUNTRY_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
140.4575,-35.496944,"Eucalyptus leucoxylon",2829413491,"Section 37 and 38 Hundred of Allenby","AUS",150,1993,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
136.917768,-33.682065,"Eucalyptus leucoxylon",2827835717,"Glenview, c. 8 km W of Cowell. At Mr Smith's place","AUS",1000,1976,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
139.171667,-33.075556,"Eucalyptus leucoxylon",2829701551,"10 km N from Pandappa. [4.1 km direct WSW of Pandappa Hill]; Property: Bundara; Hd. Parnaroo, Sect. 11.; Site: BS24-BD00105, Patchid: 6815","AUS",150,1991,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
137.001128,-35.982079,"Eucalyptus leucoxylon",2829941351,"Stunsail Boom River","AUS",1000,1986,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
140.785278,-35.443056,"Eucalyptus leucoxylon",2830458155,"Section 6, Hundred of Quirke","AUS",150,1993,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
140.22219,-34.586489,"Eucalyptus leucoxylon",2829404929,"[Locality defined only by collector's latitude and longitude.]","AUS",150,1982,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
145.194319,-37.68292,"Eucalyptus leucoxylon",3859386213,"","AUS",93,2022,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
176.896029,-39.687354,"Eucalyptus leucoxylon",2641586742,"","NZL",61,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
140.153306,-35.286564,"Eucalyptus leucoxylon",3325551227,"","AUS",5,2021,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
151.843033,-28.793525,"Eucalyptus leucoxylon",3764081432,"","AUS",3,2022,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.05,-38.333333,"Eucalyptus leucoxylon",2829556412,"Anglesea-Torquay Rd, near western edge of Jan Juc township. North side of road.","AUS",1000,1999,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
139.816667,-36.516667,"Eucalyptus leucoxylon",2829119546,"47.4km from Salt Creek towards Kingston.","AUS",4000,1993,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
144.166667,-35.616667,"Eucalyptus leucoxylon",2829349869,"3 miles [5 km] S of Barham.","AUS",6000,1970,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
139.35,-35.566667,"Eucalyptus leucoxylon",2830526021,"Lake Albert scrub.","AUS",1000,1958,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
139.254722,-32.991111,"Eucalyptus leucoxylon",2828755039,"Ridge of Porcupine Range, ca 700 m W of below coordinates [c. 40 km due E of Peterborough].","AUS",1000,2008,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
139.7,-35.466667,"Eucalyptus leucoxylon",2830498536,"10 km N of Coomandook.","AUS",1000,1976,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
139.966667,-35.633333,"Eucalyptus leucoxylon",2830591076,"Section 29, Hd of Carcuma.","AUS",1000,1958,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
142.3513,-38.3255,"Eucalyptus leucoxylon",1640723378,"","AUS",50,1999,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.1454,-37.3541,"Eucalyptus leucoxylon",3129592939,"","AUS",1,2015,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
141.2,-37.5666,"Eucalyptus leucoxylon",3129986229,"","AUS",50,1980,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
115.444366,-31.278588,"Eucalyptus leucoxylon",4014847779,"","AUS",6,2023,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
172.459091,-43.64925,"Eucalyptus leucoxylon",2234732834,"","NZL",NA,2018,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
139.64437,-35.91317,"Eucalyptus leucoxylon",2518451093,"957 (HA)","AUS",1000,1991,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
136.82055,-35.73946,"Eucalyptus leucoxylon",3999638080,"","AUS",250,1989,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES"
122.908333,-27.991667,"Eucalyptus leucoxylon",3128823330,"Apparently planted, near store. Cosmo Newberry Settlement","AUS",100,2010,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
118.007944,-34.962972,"Eucalyptus leucoxylon",2854396270,"[Cultivated] Reserve on Davies Road","AUS",100,2014,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
115.807045,-32.370452,"Eucalyptus leucoxylon",2853693070,"Port Kennedy","AUS",100,1997,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
132.17,34.17,"Eucalyptus leucoxylon",2235795171,"Honshu Island. Near the Australian Headquarters Building. Yamaguchi Prefecture: On Iwakuni Air Base, Iwakuni City, on the n. bank of the Imazu River. (25.6 miles west of Hiroshima City).","JPN",NA,1954,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84"
150.438056,-34.3875,"Eucalyptus leucoxylon",2515268926,"New South Wales. 'The Crags', c. 7 km NNW of Mittagong, upper slopes of Nattai River valley.","AUS",NA,1999,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH"
142.3617,-37.5958,"Eucalyptus leucoxylon",3130850774,"","AUS",1.5,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.8891,-36.4847,"Eucalyptus leucoxylon",1641400691,"","AUS",50,2001,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
136.72493,-35.92249,"Eucalyptus leucoxylon",3808078222,"Flinders Chase (NP)","AUS",500,2021,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
139.36104,-35.39278,"Eucalyptus leucoxylon",1269862618,"","AUS",500,2014,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
136.93875,-35.27628,"Eucalyptus leucoxylon",2445838348,"Dhilba Guuranda-Innes (NP)","AUS",0.5,2006,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES"
147.316667,-42.833333,"Eucalyptus leucoxylon",2430883727,"New Town Research Lab.","AUS",1000,1984,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
117.703026,-34.773086,"Eucalyptus leucoxylon",2901611450,"","AUS",15,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
116.12697,-34.303644,"Eucalyptus leucoxylon",1936820434,"","AUS",NA,2018,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
152.59274,-27.640072,"Eucalyptus leucoxylon",3469590969,"Rosewood, c. 16km W of Ipswich.","AUS",2000,2002,"PRESERVED_SPECIMEN","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
135.263266,-33.910711,"Eucalyptus leucoxylon",1084534341,"","AUS",1000,1998,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
137.4,-35.908333,"Eucalyptus leucoxylon",2827598965,"Murray's Lagoon; near lagoon's edge.","AUS",4000,1976,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
135.516667,-34.283333,"Eucalyptus leucoxylon",2828042310,"Near Warran, on Cummins Rd.","AUS",1000,1971,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
139.25,-35.316667,"Eucalyptus leucoxylon",2830608802,"7 mls from Wellington on Strathalbyn Road.","AUS",1000,1971,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
-111.1473,33.2855,"Eucalyptus leucoxylon",1260455872,"Boyce Thompson Southwestern Arboretum (P.O. Box AB, Superior, Arizona 85273). About 50 miles east of metro Phoenix, along U.S. Highway 60, 3 miles west of Superior, above Queen Creek. Surrounded by the Tonto National Forest. Superior Quadrangle. R12E T2S S.6.","USA",NA,1992,"PRESERVED_SPECIMEN","OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_NONE"
147.066667,-37.95,"Eucalyptus leucoxylon",2419473114,"Stratford","AUS",NA,1987,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
119.687187,-33.087944,"Eucalyptus leucoxylon",2465211211,"","AUS",10,2019,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
32.030034,-25.979537,"Eucalyptus leucoxylon",2239091852,"Eucaliptos de Namaacha.","MOZ",1000,1953,"PRESERVED_SPECIMEN","INSTITUTION_MATCH_NONE"
138.725332,-33.658366,"Eucalyptus leucoxylon",1084533968,"","AUS",1000,2008,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
145.902,-34.109,"Eucalyptus leucoxylon",3949750006,"","AUS",185,2021,"HUMAN_OBSERVATION","COUNTRY_DERIVED_FROM_COORDINATES;CONTINENT_DERIVED_FROM_COORDINATES"
-122.51751,38.05553,"Eucalyptus leucoxylon",3059674635,"Hamilton Air Force Base, Novato Ca. Cultivated Plants.","USA",500,1993,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY"
117.550275,-33.695471,"Eucalyptus leucoxylon",3059681671,"Katanning, Albion St.","AUS",1000,1975,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY"
136.614257,-35.802179,"Eucalyptus leucoxylon",3468359338,"Kangaroo Island, roadside near creek crossing and along creek bank. West Bay Track south of Ravine Hiking Trail car park, Ravine des Casoars Wilderness Protection Area.","AUS",2,2021,"PRESERVED_SPECIMEN","CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
145.953,-38.4986,"Eucalyptus leucoxylon",1641342019,"","AUS",50,1997,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.907,-38.4671,"Eucalyptus leucoxylon",3130248385,"","AUS",1.5,2007,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
146.0977,-37.0622,"Eucalyptus leucoxylon",3130800065,"","AUS",50,2010,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.31,-38.7356,"Eucalyptus leucoxylon",3129623610,"","AUS",1.5,2009,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.1179,-35.5651,"Eucalyptus leucoxylon",3130920836,"","AUS",400,1961,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
142.5205,-36.2738,"Eucalyptus leucoxylon",1644846350,"","AUS",5,2002,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.7094,-38.3843,"Eucalyptus leucoxylon",3129205585,"","AUS",1.5,2008,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
144.5096,-37.0671,"Eucalyptus leucoxylon",3129326036,"","AUS",10,2011,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
175.556358,-40.931386,"Eucalyptus leucoxylon",3988690006,"","NZL",1,2022,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
-116.97028,33.2075,"Eucalyptus leucoxylon",2422530172,"Valley Center, near Escondido, residential garden of F.C. Vasek","USA",NA,1994,"PRESERVED_SPECIMEN","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;AMBIGUOUS_INSTITUTION"
121.291993,-33.828967,"Eucalyptus leucoxylon",2823099119,"","AUS",NA,2020,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
149.566678,-33.429905,"Eucalyptus leucoxylon",3748968147,"locality withheld","AUS",100,2021,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
150.585794,-31.473611,"Eucalyptus leucoxylon",1915776253,"locality withheld","AUS",10,2008,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
148.73016,-34.443934,"Eucalyptus leucoxylon",4067274651,"","AUS",96,2022,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
172.965836,-43.807777,"Eucalyptus leucoxylon",1562974018,"","NZL",NA,2017,"HUMAN_OBSERVATION","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES"
143.558083,-38.849214,"Eucalyptus leucoxylon",1937402971,"","AUS",5000,1977,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
146.230212,-34.130867,"Eucalyptus leucoxylon",1937403748,"","AUS",2000,1978,"HUMAN_OBSERVATION","CONTINENT_DERIVED_FROM_COORDINATES"
