"spp_file","num_occ","num_occ_sregion"
"Grewia_bicolor.csv",667,152
"Grewia_brideliifolia.csv",24,22
"Grewia_caffra.csv",27,22
"Grewia_cuneifolia.csv",76,61
"Grewia_cyclea.csv",28,21
"Grewia_flava.csv",112,98
"Grewia_flavescens.csv",584,234
"Grewia_forbesii.csv",49,35
"Grewia_glandulosa.csv",61,47
"Grewia_grevei.csv",24,21
"Grewia_hexamita.csv",50,40
"Grewia_humblotii.csv",25,22
"Grewia_lavanalensis.csv",68,58
"Grewia_microcarpa.csv",24,22
"Grewia_monticola.csv",69,59
"Grewia_occidentalis.csv",271,175
"Grewia_picta.csv",206,29
"Grewia_retinervis.csv",42,37
"Grewia_robusta.csv",72,60
"Grewia_sambiranensis.csv",24,22
"Grewia_sulcata.csv",24,22
"Grewia_tenax.csv",119,21
"Grewia_triflora.csv",50,38
"Grewia_villosa.csv",289,46
"Grielum_humifusum.csv",63,49
"Grimmia_laevigata.csv",1495,31
"Grimmia_pulvinata.csv",5020,22
"Grisollea_myriantha.csv",59,53
"Grona_adscendens.csv",1040,62
"Grona_barbata.csv",1099,136
"Grona_caffra.csv",31,28
"Grona_hirta.csv",157,24
"Grona_ramosissima.csv",452,73
"Grona_triflora.csv",901,42
"Guettarda_speciosa.csv",388,37
"Guibourtia_coleosperma.csv",103,88
"Guilandina_bonduc.csv",802,70
"Guilleminea_densa.csv",488,32
"Gunnera_perpensa.csv",131,95
"Gymnanthemum_amygdalinum.csv",514,42
"Gymnanthemum_coloratum.csv",298,80
"Gymnanthemum_myrianthum.csv",79,34
"Gymnema_sylvestre.csv",337,71
"Gymnodiscus_capillaris.csv",39,31
"Gymnosporia_acuminata.csv",200,128
"Gymnosporia_buxifolia.csv",293,215
"Gymnosporia_glaucophylla.csv",50,47
"Gymnosporia_harveyana.csv",54,47
"Gymnosporia_laurina.csv",102,70
"Gymnosporia_linearis.csv",34,30
"Gymnosporia_maranguensis.csv",37,31
"Gymnosporia_mossambicensis.csv",42,33
"Gymnosporia_nemorosa.csv",51,42
"Gymnosporia_polyacantha.csv",38,31
"Gymnosporia_putterlickioides.csv",38,23
"Gymnosporia_senegalensis.csv",1032,247
"Gymnosporia_szyszylowiczii.csv",141,75
"Gymnosporia_tenuispina.csv",42,36
"Gymnosporia_undata.csv",332,194
"Gyrocarpus_americanus.csv",603,59
"Habenaria_clavata.csv",27,22
"Habenaria_dives.csv",53,41
"Habenaria_epipactidea.csv",27,23
"Habenaria_filicornis.csv",75,52
"Habenaria_lithophila.csv",28,21
"Habenaria_malacophylla.csv",58,24
"Habenaria_schimperiana.csv",72,36
"Hackelochloa_granularis.csv",860,25
"Haemanthus_albiflos.csv",90,65
"Haemanthus_coccineus.csv",191,121
"Haemanthus_humilis.csv",82,70
"Haemanthus_sanguineus.csv",137,85
"Hakea_salicifolia.csv",383,29
"Hakea_sericea.csv",630,60
"Halimeda_cuneata.csv",97,24
"Halleria_elliptica.csv",29,21
"Halleria_ligustrifolia.csv",40,30
"Halleria_lucida.csv",310,230
"Hancea_acuminata.csv",49,40
"Hancea_spinulosa.csv",28,21
"Haplocarpha_scaposa.csv",110,97
"Haplocoelum_foliolosum.csv",82,37
"Haplopteris_ensiformis.csv",254,27
"Harpagophytum_procumbens.csv",70,66
"Harpagophytum_zeyheri.csv",54,50
"Harpephyllum_caffrum.csv",132,96
"Harpochloa_falx.csv",80,69
"Harrisonia_abyssinica.csv",209,46
"Harungana_madagascariensis.csv",609,129
"Harveya_capensis.csv",47,39
"Harveya_purpurea.csv",49,41
"Harveya_speciosa.csv",35,31
"Harveya_squamosa.csv",25,22
"Haumaniastrum_villosum.csv",106,61
"Haworthia_arachnoidea.csv",58,47
"Haworthia_cooperi.csv",26,21
"Haworthiopsis_tessellata.csv",24,21
"Haworthiopsis_viscosa.csv",33,26
"Hebenstretia_angolensis.csv",69,24
"Hebenstretia_cordata.csv",42,28
"Hebenstretia_dura.csv",37,35
"Hebenstretia_integrifolia.csv",30,22
"Hedychium_gardnerianum.csv",426,24
"Heeria_argentea.csv",49,29
"Heinsenia_diervilleoides.csv",62,34
"Heinsia_crinita.csv",373,85
"Helichrysum_acutatum.csv",46,39
"Helichrysum_adenocarpum.csv",58,47
"Helichrysum_anomalum.csv",45,38
"Helichrysum_appendiculatum.csv",60,51
"Helichrysum_argyrosphaerum.csv",64,60
"Helichrysum_asperum.csv",79,70
"Helichrysum_aureonitens.csv",40,38
"Helichrysum_aureum.csv",84,73
"Helichrysum_auriceps.csv",33,26
"Helichrysum_caespititium.csv",38,33
"Helichrysum_candolleanum.csv",41,36
"Helichrysum_cephaloideum.csv",31,29
"Helichrysum_chionosphaerum.csv",31,23
"Helichrysum_cooperi.csv",29,28
"Helichrysum_cylindriflorum.csv",27,26
"Helichrysum_cymosum.csv",138,84
"Helichrysum_dasyanthum.csv",38,30
"Helichrysum_ecklonis.csv",26,23
"Helichrysum_felinum.csv",61,46
"Helichrysum_foetidum.csv",268,71
"Helichrysum_forskahlii.csv",153,37
"Helichrysum_hamulosum.csv",43,35
"Helichrysum_herbaceum.csv",71,55
"Helichrysum_kirkii.csv",77,66
"Helichrysum_kraussii.csv",80,64
"Helichrysum_litorale.csv",27,23
"Helichrysum_luteoalbum.csv",4939,90
"Helichrysum_mechowianum.csv",66,27
"Helichrysum_miconiifolium.csv",27,26
"Helichrysum_nitens.csv",42,31
"Helichrysum_nudifolium.csv",323,215
"Helichrysum_odoratissimum.csv",183,92
"Helichrysum_pallidum.csv",23,21
"Helichrysum_panduratum.csv",45,27
"Helichrysum_patulum.csv",63,45
"Helichrysum_petiolare.csv",288,46
"Helichrysum_revolutum.csv",27,21
"Helichrysum_rosum.csv",74,61
"Helichrysum_rugulosum.csv",92,86
"Helichrysum_rutilans.csv",31,28
"Helichrysum_schimperi.csv",81,23
"Helichrysum_setosum.csv",77,43
"Helichrysum_spiralepis.csv",72,66
"Helichrysum_splendidum.csv",83,52
"Helichrysum_subglomeratum.csv",26,26
"Helichrysum_teretifolium.csv",97,72
"Helichrysum_tinctum.csv",50,43
"Helichrysum_trilineatum.csv",38,34
"Helichrysum_umbraculigerum.csv",44,37
"Helichrysum_zeyheri.csv",74,65
"Helinus_integrifolius.csv",104,81
"Heliophila_africana.csv",31,24
"Heliophila_amplexicaulis.csv",24,21
"Heliophila_carnosa.csv",60,52
"Heliophila_cornuta.csv",42,40
"Heliophila_crithmifolia.csv",36,28
"Heliophila_elongata.csv",34,27
"Heliophila_juncea.csv",51,37
"Heliophila_linearis.csv",64,45
"Heliophila_pendula.csv",30,27
"Heliophila_pusilla.csv",66,23
"Heliophila_rigidiuscula.csv",54,46
"Heliophila_scoparia.csv",52,34
"Heliophila_suavissima.csv",72,66
"Heliophila_subulata.csv",110,79
"Heliophila_trifurca.csv",25,22
"Heliophila_variabilis.csv",27,23
"Heliotropium_amplexicaule.csv",816,43
"Heliotropium_ciliatum.csv",35,33
"Heliotropium_indicum.csv",3047,66
"Heliotropium_steudneri.csv",131,46
"Hellmuthia_membranacea.csv",36,25
"Helminthotheca_echioides.csv",5235,24
"Hemarthria_altissima.csv",244,32
"Hemimeris_racemosa.csv",61,50
"Heritiera_littoralis.csv",257,33
"Hermannia_alnifolia.csv",42,31
"Hermannia_althaeifolia.csv",54,44
"Hermannia_althaeoides.csv",38,33
"Hermannia_angularis.csv",42,29
"Hermannia_coccocarpa.csv",85,73
"Hermannia_cuneifolia.csv",38,36
"Hermannia_depressa.csv",69,58
"Hermannia_filifolia.csv",73,60
"Hermannia_flammea.csv",42,31
"Hermannia_flammula.csv",59,40
"Hermannia_grandiflora.csv",25,23
"Hermannia_holosericea.csv",43,33
"Hermannia_hyssopifolia.csv",79,55
"Hermannia_saccifera.csv",41,31
"Hermannia_salviifolia.csv",58,43
"Hermannia_trifurca.csv",40,32
"Hermas_ciliata.csv",24,21
"Hermbstaedtia_odorata.csv",44,42
"Hesperantha_bachmannii.csv",35,30
"Hesperantha_baurii.csv",29,23
"Hesperantha_coccinea.csv",154,49
"Hesperantha_falcata.csv",74,55
"Hesperantha_radiata.csv",57,52
"Heteromorpha_arborescens.csv",299,206
"Heteromorpha_involucrata.csv",26,21
"Heteropogon_contortus.csv",2856,218
"Heteropyxis_natalensis.csv",81,64
"Hewittia_malabarica.csv",271,70
"Hexalobus_monopetalus.csv",397,55
"Hibbertia_coriacea.csv",40,31
"Hibiscus_aethiopicus.csv",109,86
"Hibiscus_caerulescens.csv",27,24
"Hibiscus_caesius.csv",142,34
"Hibiscus_calyphyllus.csv",150,88
"Hibiscus_cannabinus.csv",722,101
"Hibiscus_diversifolius.csv",241,45
"Hibiscus_elliottiae.csv",31,27
"Hibiscus_engleri.csv",34,33
"Hibiscus_fuscus.csv",71,31
"Hibiscus_micranthus.csv",270,100
"Hibiscus_palmatifidus.csv",24,22
"Hibiscus_pedunculatus.csv",54,41
"Hibiscus_physaloides.csv",86,33
"Hibiscus_pusillus.csv",88,82
"Hibiscus_rosa-sinensis.csv",1502,23
"Hibiscus_schinzii.csv",25,25
"Hibiscus_schizopetalus.csv",325,24
"Hibiscus_sidiformis.csv",106,60
"Hibiscus_surattensis.csv",296,81
"Hibiscus_trionum.csv",3816,167
"Hibiscus_vitifolius.csv",206,53
"Hildebrandtia_valo.csv",30,24
"Hildegardia_erythrosiphon.csv",39,34
"Hilliardiella_aristata.csv",86,74
"Hilliardiella_capensis.csv",32,30
"Hilliardiella_elaeagnoides.csv",62,56
"Hilliardiella_hirsuta.csv",34,26
"Hippia_frutescens.csv",36,31
"Hippobromus_pauciflorus.csv",84,62
"Hirtella_zanzibarica.csv",60,53
"Histiopteris_incisa.csv",1827,44
"Holarrhena_pubescens.csv",310,115
"Holcus_lanatus.csv",12297,22
"Holomitrium_cylindraceum.csv",40,24
"Holothrix_aspera.csv",43,31
"Holothrix_cernua.csv",32,21
"Holothrix_parviflora.csv",31,24
"Holothrix_secunda.csv",48,37
"Holothrix_villosa.csv",137,90
"Homalium_albiflorum.csv",44,37
"Homalium_axillare.csv",51,41
"Homalium_dentatum.csv",23,22
"Homalium_involucratum.csv",34,30
"Homalium_nudiflorum.csv",52,44
"Homalium_oppositifolium.csv",22,21
"Homalium_parkeri.csv",26,21
"Hoodia_gordonii.csv",24,23
"Hoslundia_opposita.csv",526,103
"Hubertia_faujasioides.csv",28,24
"Hugonia_longipes.csv",32,28
"Humularia_descampsii.csv",27,25
"Humularia_drepanocephala.csv",24,23
"Hydrocotyle_bonariensis.csv",1058,21
"Hydrocotyle_verticillata.csv",868,23
"Hygrophila_schulli.csv",429,47
"Hylodesmum_repandum.csv",311,104
"Hymenaea_verrucosa.csv",105,83
"Hymenocardia_acida.csv",841,70
"Hymenocardia_ulmoides.csv",114,62
"Hymenodictyon_floribundum.csv",192,54
"Hymenodictyon_occidentale.csv",36,30
"Hymenodictyon_parvifolium.csv",75,62
"Hymenolepis_crithmifolia.csv",53,37
"Hymenophyllum_capense.csv",39,35
"Hymenophyllum_hirsutum.csv",424,29
"Hymenophyllum_kuhnii.csv",87,24
"Hymenophyllum_polyanthos.csv",1229,34
"Hymenophyllum_sibthorpioides.csv",53,31
"Hymenophyllum_tunbrigense.csv",376,28
"Hyobanche_glabrata.csv",39,33
"Hyobanche_sanguinea.csv",136,107
"Hyophila_involuta.csv",929,29
"Hyparrhenia_cymbaria.csv",147,52
"Hyparrhenia_diplandra.csv",459,76
"Hyparrhenia_familiaris.csv",111,22
"Hyparrhenia_filipendula.csv",322,64
"Hyparrhenia_hirta.csv",1469,63
"Hyparrhenia_newtonii.csv",127,62
"Hyparrhenia_nyassae.csv",153,27
"Hyparrhenia_rufa.csv",1801,133
"Hyparrhenia_variabilis.csv",60,24
"Hyperacanthus_amoenus.csv",57,51
"Hyperacanthus_grevei.csv",24,21
"Hypericophyllum_compositarum.csv",23,21
"Hypericum_aethiopicum.csv",71,63
"Hypericum_lalandii.csv",72,60
"Hypericum_peplidifolium.csv",102,21
"Hypericum_revolutum.csv",147,40
"Hypertelis_cerviana.csv",535,22
"Hyperthelia_dissoluta.csv",662,76
"Hyphaene_coriacea.csv",116,92
"Hyphaene_petersiana.csv",131,101
"Hypnea_spicifera.csv",30,22
"Hypnum_cupressiforme.csv",9795,48
"Hypocalyptus_sophoroides.csv",40,29
"Hypochaeris_radicata.csv",13182,89
"Hypodiscus_aristatus.csv",46,31
"Hypoestes_aristata.csv",371,140
"Hypoestes_forskaolii.csv",544,258
"Hypoestes_phyllostachya.csv",390,25
"Hypoestes_triflora.csv",204,47
"Hypolepis_sparsisora.csv",64,39
"Hypoxis_angustifolia.csv",180,100
"Hypoxis_argentea.csv",27,27
"Hypoxis_filiformis.csv",31,30
"Hypoxis_hemerocallidea.csv",108,90
"Hypoxis_obtusa.csv",37,32
"Hypoxis_rigidula.csv",61,52
"Hypoxis_villosa.csv",36,21
"Ifloga_ambigua.csv",25,22
"Ilex_mitis.csv",279,164
"Impatiens_assurgens.csv",72,57
"Impatiens_baronii.csv",23,22
"Impatiens_firmula.csv",36,30
"Impatiens_hochstetteri.csv",129,67
"Impatiens_lyallii.csv",34,30
"Impatiens_walleriana.csv",971,42
"Imperata_cylindrica.csv",3487,192
"Indigofera_alopecuroides.csv",37,26
"Indigofera_alternans.csv",69,59
"Indigofera_arrecta.csv",194,41
"Indigofera_astragalina.csv",265,27
"Indigofera_atriceps.csv",98,27
"Indigofera_auricoma.csv",33,29
"Indigofera_charlieriana.csv",46,40
"Indigofera_compressa.csv",36,30
"Indigofera_daleoides.csv",61,60
"Indigofera_dendroides.csv",417,22
"Indigofera_denudata.csv",31,24
"Indigofera_dissitiflora.csv",28,27
"Indigofera_disticha.csv",30,26
"Indigofera_emarginella.csv",73,28
"Indigofera_filipes.csv",22,21
"Indigofera_flavicans.csv",45,42
"Indigofera_hedyantha.csv",34,31
"Indigofera_hendecaphylla.csv",129,36
"Indigofera_heterophylla.csv",143,96
"Indigofera_heterotricha.csv",44,40
"Indigofera_hilaris.csv",59,54
"Indigofera_hirsuta.csv",1545,68
"Indigofera_incana.csv",36,22
"Indigofera_interrupta.csv",31,22
"Indigofera_leucoclada.csv",46,38
"Indigofera_lyallii.csv",28,24
"Indigofera_melanadenia.csv",34,31
"Indigofera_meyeriana.csv",49,44
"Indigofera_nummulariifolia.csv",134,21
"Indigofera_ormocarpoides.csv",30,27
"Indigofera_perrieri.csv",40,32
"Indigofera_porrecta.csv",25,21
"Indigofera_punctata.csv",104,50
"Indigofera_rhynchocarpa.csv",79,56
"Indigofera_schimperi.csv",82,32
"Indigofera_sessilifolia.csv",39,37
"Indigofera_spicata.csv",571,59
"Indigofera_stenosepala.csv",27,25
"Indigofera_subulata.csv",404,36
"Indigofera_swaziensis.csv",49,28
"Indigofera_tinctoria.csv",475,79
"Indigofera_verrucosa.csv",30,24
"Indigofera_vicioides.csv",29,22
"Indigofera_vohemarensis.csv",55,37
"Intsia_bijuga.csv",214,51
"Ipomoea_alba.csv",1238,35
"Ipomoea_aquatica.csv",955,25
"Ipomoea_batatas.csv",2133,38
"Ipomoea_beraviensis.csv",79,38
"Ipomoea_bolusiana.csv",84,72
"Ipomoea_cairica.csv",1958,190
"Ipomoea_carnea.csv",1561,88
"Ipomoea_coptica.csv",449,50
"Ipomoea_crassipes.csv",76,59
"Ipomoea_desmophylla.csv",29,22
"Ipomoea_dichroa.csv",112,26
"Ipomoea_eriocarpa.csv",792,44
"Ipomoea_ficifolia.csv",47,39
"Ipomoea_indica.csv",2486,66
"Ipomoea_involucrata.csv",398,54
"Ipomoea_magnusiana.csv",57,49
"Ipomoea_mauritiana.csv",485,40
"Ipomoea_mojangensis.csv",33,25
"Ipomoea_oblongata.csv",27,25
"Ipomoea_obscura.csv",704,153
"Ipomoea_ommanneyi.csv",25,22
"Ipomoea_pes-caprae.csv",2284,116
"Ipomoea_pes-tigridis.csv",298,21
"Ipomoea_purpurea.csv",3884,66
"Ipomoea_rubens.csv",201,29
"Ipomoea_shirambensis.csv",22,21
"Ipomoea_sinensis.csv",149,41
"Ipomoea_verbascoidea.csv",56,34
"Ipomoea_wightii.csv",66,29
"Iris_pseudacorus.csv",14658,21
"Isachne_mauritiana.csv",107,56
"Ischaemum_polystachyum.csv",116,26
"Ischnolepis_graminifolia.csv",37,27
"Isoberlinia_angolensis.csv",54,44
"Isoberlinia_tomentosa.csv",177,23
"Isolepis_costata.csv",54,37
"Isolepis_fluitans.csv",1960,38
"Isolepis_prolifera.csv",205,27
"Itasina_filifolia.csv",28,23
"Itea_rhamnoides.csv",26,23
"Ixia_dubia.csv",35,21
"Ixia_orientalis.csv",37,31
"Ixia_scillaris.csv",36,28
"Ixora_cremixora.csv",48,40
"Ixora_microphylla.csv",28,22
"Ixora_platythyrsa.csv",35,26
"Ixora_regalis.csv",24,22
"Jacaranda_mimosifolia.csv",1637,234
"Jacquemontia_tamnifolia.csv",1274,66
"Jamesbrittenia_atropurpurea.csv",54,49
"Jamesbrittenia_aurantiaca.csv",46,42
"Jamesbrittenia_filicaulis.csv",23,22
"Jamesbrittenia_tysonii.csv",24,22
"Jasminum_fluminense.csv",227,77
"Jasminum_greveanum.csv",25,23
"Jasminum_multipartitum.csv",60,53
"Jasminum_stenolobum.csv",23,22
"Jasminum_streptopus.csv",51,35
"Jatropha_curcas.csv",1475,70
"Jatropha_gossypiifolia.csv",2435,91
"Jordaaniella_dubia.csv",36,24
"Julbernardia_globiflora.csv",181,156
"Julbernardia_paniculata.csv",89,75
"Juncus_acutus.csv",1963,30
"Juncus_dregeanus.csv",47,24
"Juncus_effusus.csv",14344,56
"Juncus_exsertus.csv",25,24
"Juncus_inflexus.csv",5641,29
"Juncus_kraussii.csv",807,36
"Juncus_lomatophyllus.csv",100,76
"Juncus_oxycarpus.csv",123,56
"Justicia_anagalloides.csv",107,59
"Justicia_betonica.csv",273,79
"Justicia_capensis.csv",28,24
"Justicia_elegantula.csv",34,28
"Justicia_flava.csv",412,115
"Justicia_heterocarpa.csv",111,40
"Justicia_matammensis.csv",53,25
"Justicia_mollugo.csv",26,22
"Justicia_petiolaris.csv",33,26
"Justicia_phyllostachys.csv",35,28
"Justicia_protracta.csv",49,43
"Justicia_rhodoptera.csv",32,27
"Justicia_striata.csv",325,48
"Justicia_tenella.csv",175,27
"Kalaharia_uncinata.csv",49,41
"Kalanchoe_beharensis.csv",86,48
"Kalanchoe_delagoensis.csv",924,91
"Kalanchoe_fedtschenkoi.csv",159,28
"Kalanchoe_lanceolata.csv",121,59
"Kalanchoe_miniata.csv",30,24
"Kalanchoe_paniculata.csv",27,22
"Kalanchoe_pinnata.csv",1063,39
"Kalanchoe_porphyrocalyx.csv",32,26
"Kalanchoe_rotundifolia.csv",160,122
"Kalanchoe_sexangularis.csv",43,38
"Kalanchoe_synsepala.csv",28,23
"Kalanchoe_thyrsiflora.csv",55,44
"Kaliphora_madagascariensis.csv",52,38
"Kanahia_laniflora.csv",108,25
"Karomia_microphylla.csv",39,30
"Karomia_mira.csv",28,23
"Karomia_speciosa.csv",30,27
"Kedrostis_nana.csv",47,35
"Keetia_gueinzii.csv",211,109
"Keetia_venosa.csv",384,91
"Kewa_bowkeriana.csv",24,21
"Kewa_salsoloides.csv",73,65
"Khaya_anthotheca.csv",126,50
"Kigelia_africana.csv",797,228
"Kiggelaria_africana.csv",190,152
"Kirkia_acuminata.csv",57,52
"Kissenia_capensis.csv",46,38
"Kniphofia_grantii.csv",32,23
"Kniphofia_linearifolia.csv",34,26
"Kniphofia_uvaria.csv",688,61
"Knowltonia_tenuifolia.csv",37,27
"Knowltonia_vesicatoria.csv",78,54
"Koehneria_madagascariensis.csv",54,43
"Koeleria_capensis.csv",71,51
"Kohautia_amatymbica.csv",95,79
"Kohautia_caespitosa.csv",78,30
"Kohautia_coccinea.csv",81,26
"Kotschya_aeschynomenoides.csv",64,31
"Kotschya_africana.csv",83,44
"Kotschya_carsonii.csv",48,40
"Kotschya_recurvifolia.csv",41,22
"Kotschya_strigosa.csv",114,71
"Kotschya_strobilantha.csv",27,26
"Kotschya_thymodora.csv",26,21
"Kraussia_floribunda.csv",52,46
"Kuloa_usambarensis.csv",50,25
"Lablab_purpureus.csv",566,68
"Labramia_bojeri.csv",50,31
"Labramia_costata.csv",33,30
"Lachenalia_aurioliae.csv",30,24
"Lachenalia_bulbifera.csv",74,38
"Lachenalia_contaminata.csv",27,23
"Lachenalia_ensifolia.csv",38,32
"Lachenalia_longibracteata.csv",27,24
"Lachenalia_mutabilis.csv",59,41
"Lachenalia_orchioides.csv",62,47
"Lachenalia_pallida.csv",69,44
"Lachenalia_punctata.csv",46,30
"Lachenalia_unifolia.csv",48,31
"Lachenalia_violacea.csv",41,31
"Lachnagrostis_lachnantha.csv",52,39
"Lacomucinaea_lineata.csv",60,54
"Lactuca_inermis.csv",272,86
"Lactuca_serriola.csv",15563,33
"Lagenaria_sphaerica.csv",82,51
"Laggera_crispata.csv",282,59
"Laggera_decurrens.csv",46,36
"Lagurus_ovatus.csv",2699,34
"Lampranthus_elegans.csv",39,28
"Lampranthus_haworthii.csv",28,22
"Lampranthus_spectabilis.csv",47,21
"Lampranthus_spiniformis.csv",32,24
"Lanaria_lanata.csv",64,42
"Landolphia_kirkii.csv",71,61
"Landolphia_myrtifolia.csv",105,83
"Landolphia_parvifolia.csv",56,27
"Lannea_discolor.csv",73,62
"Lannea_edulis.csv",116,74
"Lannea_schweinfurthii.csv",132,82
"Lantana_angolensis.csv",30,30
"Lantana_camara.csv",8003,571
"Lantana_rugosa.csv",212,150
"Lapeirousia_anceps.csv",46,36
"Lapeirousia_fabricii.csv",45,29
"Lapeirousia_jacquinii.csv",62,39
"Lapeirousia_plicata.csv",36,32
"Lapeirousia_pyramidalis.csv",63,48
"Lasiospermum_bipinnatum.csv",30,23
"Launaea_rarifolia.csv",68,27
"Launaea_sarmentosa.csv",75,28
"Laurembergia_repens.csv",97,54
"Laurencia_natalensis.csv",26,23
"Lauridia_tetragona.csv",78,59
"Laurophyllus_capensis.csv",35,26
"Lawsonia_inermis.csv",430,32
"Lecaniodiscus_fraxinifolia.csv",75,46
"Ledebouria_apertiflora.csv",25,25
"Ledebouria_asperifolia.csv",43,38
"Ledebouria_cooperi.csv",45,40
"Ledebouria_ensifolia.csv",24,23
"Ledebouria_inquinata.csv",31,25
"Ledebouria_luteola.csv",32,28
"Ledebouria_marginata.csv",35,32
"Ledebouria_ovatifolia.csv",119,100
"Ledebouria_revoluta.csv",108,61
"Ledebouria_sandersonii.csv",27,23
"Leea_guineensis.csv",599,93
"Leersia_hexandra.csv",1366,110
"Leipoldtia_schultzei.csv",38,32
"Lejeunea_flava.csv",598,37
"Leonotis_leonurus.csv",270,131
"Leonotis_nepetifolia.csv",1633,140
"Leonotis_ocymifolia.csv",314,208
"Lepidium_africanum.csv",1702,46
"Lepisanthes_perrieri.csv",29,23
"Lepisorus_excavatus.csv",239,112
"Lepisorus_schraderi.csv",45,38
"Leptactina_benguelensis.csv",97,80
"Leptactina_delagoensis.csv",32,29
"Leptadenia_madagascariensis.csv",88,69
"Leptaspis_zeylanica.csv",258,42
"Leptaulus_citrioides.csv",76,62
"Leptocarydion_vulpiastrum.csv",32,25
"Leptodesmia_congesta.csv",40,33
"Leptodon_smithii.csv",455,30
"Leptolaena_cuspidata.csv",33,24
"Leptolaena_gautieri.csv",36,27
"Leptolaena_pauciflora.csv",89,68
"Leptospermum_laevigatum.csv",518,31
"Lessertia_frutescens.csv",357,244
"Leucadendron_brunioides.csv",33,24
"Leucadendron_eucalyptifolium.csv",64,42
"Leucadendron_laureolum.csv",37,21
"Leucadendron_pubescens.csv",52,31
"Leucadendron_rubrum.csv",75,49
"Leucadendron_salicifolium.csv",41,29
"Leucadendron_salignum.csv",215,118
"Leucadendron_spissifolium.csv",81,57
"Leucaena_leucocephala.csv",3440,279
"Leucas_capensis.csv",30,25
"Leucas_deflexa.csv",86,22
"Leucas_glabrata.csv",90,44
"Leucas_martinicensis.csv",430,33
"Leucosidea_sericea.csv",154,117
"Leucospermum_calligerum.csv",77,52
"Leucospermum_cordifolium.csv",56,36
"Leucospermum_cuneiforme.csv",91,67
"Leucospermum_rodolentum.csv",28,22
"Leucospermum_wittebergense.csv",44,29
"Leucosphaera_bainesii.csv",30,29
"Leysera_gnaphalodes.csv",86,68
"Leysera_tenella.csv",33,31
"Lichtensteinia_interrupta.csv",24,21
"Lichtensteinia_latifolia.csv",29,22
"Lichtensteinia_trifida.csv",29,27
"Ligustrum_lucidum.csv",2442,29
"Lilium_formosanum.csv",395,43
"Limeum_aethiopicum.csv",59,53
"Limeum_africanum.csv",32,25
"Limeum_argute-carinatum.csv",26,24
"Limeum_fenestratum.csv",34,33
"Limeum_viscosum.csv",210,36
"Limonium_scabrum.csv",52,39
"Limonium_sinuatum.csv",918,35
"Lindernia_parviflora.csv",64,33
"Linum_africanum.csv",68,50
"Linum_thunbergii.csv",64,58
"Linzia_glabra.csv",155,105
"Linzia_melleri.csv",27,24
"Liparis_bowkeri.csv",64,47
"Liparis_nervosa.csv",589,39
"Lippia_javanica.csv",265,179
"Litogyne_gariepina.csv",117,55
"Lobelia_anceps.csv",1111,63
"Lobelia_coronopifolia.csv",50,33
"Lobelia_erinus.csv",1902,121
"Lobelia_fervens.csv",65,46
"Lobelia_flaccida.csv",108,90
"Lobelia_jasionoides.csv",30,21
"Lobelia_linearis.csv",61,46
"Lobelia_neglecta.csv",41,27
"Lobelia_pinifolia.csv",44,31
"Lobelia_thermalis.csv",35,34
"Lobelia_tomentosa.csv",69,49
"Lobelia_trullifolia.csv",27,21
"Lobostemon_argenteus.csv",23,21
"Lobostemon_echioides.csv",29,26
"Lobostemon_fruticosus.csv",68,46
"Lobostemon_glaucophyllus.csv",49,35
"Lobularia_maritima.csv",6494,28
"Loeseneriella_africana.csv",228,38
"Loeseneriella_crenata.csv",37,21
"Loeseneriella_urceolus.csv",57,44
"Lolium_multiflorum.csv",6912,23
"Lomariopsis_tenuifolia.csv",56,46
"Lomariopsis_warneckei.csv",37,22
"Lonchocarpus_capassa.csv",95,71
"Lonicera_japonica.csv",6996,24
"Lopholaena_coriifolia.csv",51,40
"Lotononis_laxa.csv",26,26
"Lotononis_pungens.csv",51,40
"Lotononis_sericophylla.csv",30,26
"Lotus_discolor.csv",46,25
"Lotus_subbiflorus.csv",768,33
"Loudetia_arundinacea.csv",348,30
"Loudetia_flavida.csv",162,26
"Loudetia_simplex.csv",633,167
"Loxogramme_abyssinica.csv",185,70
"Loxogramme_lanceolata.csv",132,41
"Loxostylis_alata.csv",37,30
"Ludia_boinensis.csv",29,28
"Ludia_mauritiana.csv",49,30
"Ludia_scolopioides.csv",40,34
"Ludwigia_abyssinica.csv",251,39
"Ludwigia_adscendens.csv",457,81
"Ludwigia_erecta.csv",815,43
"Ludwigia_jussiaeoides.csv",44,33
"Ludwigia_leptocarpa.csv",1172,31
"Ludwigia_octovalvis.csv",4101,138
"Luffa_aegyptiaca.csv",506,23
"Lumnitzera_racemosa.csv",407,35
"Lupinus_angustifolius.csv",2688,27
"Lycianthes_rantonnetii.csv",302,21
"Lycium_bosciifolium.csv",21,21
"Lycium_cinereum.csv",79,77
"Lycium_ferocissimum.csv",2013,56
"Lycium_horridum.csv",50,45
"Lycium_oxycarpum.csv",54,47
"Lycopodium_clavatum.csv",12647,83
"Lygodium_kerstenii.csv",36,30
"Lygodium_lanceolatum.csv",61,52
"Lyperia_tristis.csv",48,42
"Lysimachia_arvensis.csv",13791,73
"Lysimachia_foemina.csv",2267,26
"Macaranga_alnifolia.csv",80,61
"Macaranga_boutonioides.csv",67,52
"Macaranga_capensis.csv",48,35
"Macaranga_cuspidata.csv",79,68
"Macaranga_echinocarpa.csv",52,41
